coin_name,repository_name,stars,forks,issuesAndPullRequest,watchers,currency,price,volumeChange24h,percentChange1h,percentChange24h,percentChange7d,percentChange30d,percentChange60d,percentChange90d,coin_ts,repository_ts
Internet Computer,ic,1644,345,281,75,USD,5.825643890214013,-22.445,0.38413574,4.12434943,25.21737137,18.36784998,2.37548316,-19.0760451,2025-05-14T10:37:35.287571800Z,2025-05-14T10:37:25.728562600Z
Internet Computer,ic,1644,345,281,75,USD,5.819504644016095,-22.2941,0.51351611,4.09792084,25.03583163,17.97713936,2.00912114,-19.26309074,2025-05-14T10:42:35.291062900Z,2025-05-14T10:42:25.944614Z
Internet Computer,ic,1644,345,281,75,USD,5.8200220108550615,-22.1467,0.40141709,4.07744144,24.96280791,17.4834898,2.01171601,-19.26417334,2025-05-14T10:47:35.314313400Z,2025-05-14T10:47:25.658439600Z
Internet Computer,ic,1644,345,281,75,USD,5.800023221255393,-22.0845,-0.1559669,3.72273568,24.58386475,17.0571949,1.69692661,-19.43345082,2025-05-14T10:52:35.330952700Z,2025-05-14T10:52:25.869594700Z
Internet Computer,ic,1644,345,281,75,USD,5.787568255149691,-22.0068,-0.25230063,3.44165855,24.35110314,16.75944411,1.49496106,-19.60633177,2025-05-14T10:57:35.472360300Z,2025-05-14T10:57:26.044913700Z
Internet Computer,ic,1644,345,282,75,USD,5.792127887582806,-21.4614,-0.22023909,3.47538724,24.50020092,16.63660833,1.62143206,-19.47729545,2025-05-14T11:02:35.496736500Z,2025-05-14T11:02:25.687987800Z
Internet Computer,ic,1644,345,282,75,USD,5.80533052395898,-21.1368,-0.06928037,3.72486781,24.8934972,16.83911728,2.06543789,-19.19563171,2025-05-14T11:07:35.287811900Z,2025-05-14T11:07:25.723120Z
Internet Computer,ic,1644,345,284,75,USD,5.804745028993147,-21.035,-0.08726427,3.75162875,24.83754151,16.57038378,2.01681515,-19.13150629,2025-05-14T11:12:35.374127300Z,2025-05-14T11:12:25.961817300Z
Internet Computer,ic,1644,345,284,75,USD,5.813364644090854,-20.8005,0.10904673,3.87198111,25.12646173,16.75322585,2.12412504,-18.94845546,2025-05-14T11:17:35.294697700Z,2025-05-14T11:17:25.749382Z
Internet Computer,ic,1644,345,284,75,USD,5.807563878780637,-20.9412,0.26156442,3.41666561,25.12071593,16.97372585,1.9150327,-18.99632105,2025-05-14T11:22:35.257427700Z,2025-05-14T11:22:25.944658500Z
Internet Computer,ic,1644,345,284,75,USD,5.813175816515588,-20.9213,-0.05137097,3.45222835,25.26439129,17.19478867,1.94239364,-18.90816255,2025-05-14T11:27:35.391348Z,2025-05-14T11:27:25.942512100Z
Internet Computer,ic,1644,345,284,75,USD,5.810798061846467,-20.6736,-0.37429579,3.58645194,25.35253927,16.9418994,1.8203756,-18.79792414,2025-05-14T11:32:35.262425400Z,2025-05-14T11:32:26.016446900Z
Internet Computer,ic,1644,345,283,75,USD,5.8102513176236,-20.9077,-0.19389133,3.05224269,25.27822886,16.45923421,1.67275542,-18.56892525,2025-05-14T11:37:35.349074700Z,2025-05-14T11:37:25.960125400Z
Internet Computer,ic,1644,345,283,75,USD,5.823825669381067,-20.7954,0.07425074,2.99288557,25.49063243,16.9744872,1.89120022,-18.46627229,2025-05-14T11:42:35.275833Z,2025-05-14T11:42:25.827500500Z
Internet Computer,ic,1644,345,283,75,USD,5.8293615406285735,-21.0213,0.16047241,3.0814948,25.52889119,17.13953959,2.04745253,-18.48006315,2025-05-14T11:47:35.251286500Z,2025-05-14T11:47:25.662151400Z
Internet Computer,ic,1644,345,284,75,USD,5.8219324274901165,-20.7626,0.37774342,3.13474131,25.29220903,16.75787538,1.96166828,-18.42731177,2025-05-14T11:52:35.334513300Z,2025-05-14T11:52:26.037507Z
Internet Computer,ic,1644,345,285,75,USD,5.821042543164237,-20.3404,0.58915623,3.1548486,25.24889635,16.81385482,1.86982495,-18.37196219,2025-05-14T11:57:35.324027300Z,2025-05-14T11:57:25.834670Z
Internet Computer,ic,1644,345,286,75,USD,5.8107360386838565,-19.9313,0.32126623,2.99251683,24.99314175,16.57763065,1.71893355,-18.5570573,2025-05-14T12:02:35.431016900Z,2025-05-14T12:02:25.724481700Z
Internet Computer,ic,1644,345,286,75,USD,5.811324216208537,-19.5338,0.10324463,3.18422335,25.20493789,16.80434904,1.82102311,-18.5027615,2025-05-14T12:07:35.237046900Z,2025-05-14T12:07:25.645707200Z
Internet Computer,ic,1644,345,286,75,USD,5.812986213802379,-19.3742,0.14540194,3.41957548,25.29896946,16.23026116,1.79159654,-18.44913994,2025-05-14T12:12:35.361791800Z,2025-05-14T12:12:25.623468900Z
Internet Computer,ic,1644,345,286,75,USD,5.830047425782235,-19.1756,0.28697291,4.0358374,25.78423902,17.02908654,1.95263119,-18.12732481,2025-05-14T12:17:35.282875900Z,2025-05-14T12:17:25.784850900Z
Internet Computer,ic,1644,345,286,75,USD,5.840945304840089,-18.9616,0.57479223,4.32996958,25.96184065,17.28874667,2.02885551,-17.97231265,2025-05-14T12:22:35.262033500Z,2025-05-14T12:22:25.612898200Z
Internet Computer,ic,1644,345,287,75,USD,5.8384271937210235,-18.893,0.43438179,4.35603719,26.05168713,17.00787432,1.96164799,-18.07964202,2025-05-14T12:27:35.455469500Z,2025-05-14T12:27:25.957000300Z
Internet Computer,ic,1644,345,287,75,USD,5.816062039115313,-19.7579,0.06669037,3.29852244,25.6841374,16.83006628,1.31320189,-18.40089791,2025-05-14T12:32:35.272313Z,2025-05-14T12:32:25.746184900Z
Internet Computer,ic,1644,345,287,75,USD,5.7913971193326255,-20.5758,-0.32449884,2.06680915,25.24316447,16.31915262,0.87879321,-18.81394689,2025-05-14T12:37:35.360287900Z,2025-05-14T12:37:25.671930300Z
Internet Computer,ic,1644,345,287,75,USD,5.77446762545588,-20.5998,-0.84751925,1.72412424,24.99373917,15.85133862,0.65700205,-19.0357543,2025-05-14T12:42:36.421346500Z,2025-05-14T12:42:25.751740700Z
Internet Computer,ic,1644,345,287,75,USD,5.772844143324942,-20.6154,-0.9695298,1.71022466,24.92474132,15.87163027,0.61953969,-18.96915505,2025-05-14T12:47:35.321764Z,2025-05-14T12:47:25.774897700Z
Internet Computer,ic,1644,345,287,75,USD,5.751860356930991,-20.5289,-1.20358784,1.2074096,24.44236831,15.47493166,0.27639599,-18.95456492,2025-05-14T12:52:35.322809700Z,2025-05-14T12:52:25.723196900Z
Internet Computer,ic,1644,345,287,75,USD,5.743005501065042,-20.3925,-1.33154848,1.2748685,24.1112193,15.29461625,0.14249941,-19.05647701,2025-05-14T12:57:35.330192Z,2025-05-14T12:57:25.881265400Z
Internet Computer,ic,1644,345,287,75,USD,5.717213094790964,-18.1336,-1.60948533,0.91284025,23.56955268,14.79596373,-0.31631033,-19.3563321,2025-05-14T13:02:35.273965500Z,2025-05-14T13:02:25.733469800Z
Internet Computer,ic,1644,345,287,75,USD,5.703008657523957,-17.0538,-1.86387052,0.69198479,23.64791349,14.48250355,-0.57513088,-19.59707754,2025-05-14T13:07:35.241876600Z,2025-05-14T13:07:25.804543200Z
Internet Computer,ic,1644,345,286,75,USD,5.717493424477396,-16.2693,-1.64274928,0.87150669,24.02818659,15.08095775,-0.3580482,-19.5451827,2025-05-14T13:12:35.480983600Z,2025-05-14T13:12:25.776001900Z
Internet Computer,ic,1644,345,286,75,USD,5.664645160005504,-12.1779,0.00820777,-5.00072154,20.5708352,16.3995799,-2.59444059,-20.47033672,2025-05-15T01:18:26.921301500Z,2025-05-15T01:18:39.615424600Z
Internet Computer,ic,1644,345,286,75,USD,5.666787254822407,-12.1768,-0.36917465,-4.90526303,20.0946069,16.40751182,-2.63733346,-20.50847322,2025-05-15T01:23:25.958398400Z,2025-05-15T01:23:38.527311700Z
Internet Computer,ic,1644,345,286,75,USD,5.656396069344985,-12.2339,-0.4466047,-5.11548218,19.81105352,15.61171651,-2.78496573,-20.73781023,2025-05-15T01:28:26.071285Z,2025-05-15T01:28:38.310823800Z
Internet Computer,ic,1644,345,286,75,USD,5.6459945774065545,-11.9887,-0.66997703,-5.30035505,19.70674189,15.30288575,-2.70391478,-20.84664349,2025-05-15T01:33:27.998799500Z,2025-05-15T01:33:38.289603700Z
Internet Computer,ic,1644,345,286,75,USD,5.630389097026071,-11.7883,-0.7826448,-5.32869712,19.65853567,14.91682631,-2.24727138,-20.90212811,2025-05-15T01:38:25.961725Z,2025-05-15T01:38:38.516445200Z
Internet Computer,ic,1644,345,286,75,USD,5.612965222473004,-11.6113,-1.18647965,-5.72346603,19.59101332,14.62675337,-2.57353472,-21.18423633,2025-05-15T01:43:25.897954200Z,2025-05-15T01:43:38.203234600Z
Internet Computer,ic,1644,345,286,75,USD,5.587016960050158,-11.2542,-1.78738526,-6.07855021,19.07030428,14.08828124,-2.80424133,-21.50827055,2025-05-15T01:48:26.067104200Z,2025-05-15T01:48:38.572632600Z
Internet Computer,ic,1644,345,286,75,USD,5.581976670217567,-10.9971,-1.89348108,-5.71917519,18.90605481,13.88776741,-2.73374169,-21.78668775,2025-05-15T01:53:26.009930200Z,2025-05-15T01:53:38.715257700Z
Internet Computer,ic,1644,345,286,75,USD,5.564001508447538,-10.7471,-2.20829518,-5.85599142,18.88148966,13.60760984,-2.82237793,-22.28622203,2025-05-15T01:58:25.991691700Z,2025-05-15T01:58:38.956074Z
Internet Computer,ic,1644,345,286,75,USD,5.56693657795409,-10.403,-2.04296645,-5.80640393,18.63914157,13.64706996,-2.79016896,-22.2029819,2025-05-15T02:03:25.960254500Z,2025-05-15T02:03:38.393825Z
Internet Computer,ic,1644,345,286,75,USD,5.595275890944084,-10.278,-1.83655152,-5.26508692,19.21393261,14.16313035,-2.20840549,-21.94666822,2025-05-15T02:08:25.946956Z,2025-05-15T02:08:38.297358900Z
Internet Computer,ic,1644,345,286,75,USD,5.599867535898025,-10.0461,-1.50431077,-4.86750568,19.37826832,14.23353492,-1.92100204,-22.0863843,2025-05-15T02:13:26.066490900Z,2025-05-15T02:13:38.391528600Z
Internet Computer,ic,1644,345,286,75,USD,5.594096215205538,-9.9266,-1.24542567,-5.00268727,18.88169382,14.01130272,-2.2065873,-22.24401849,2025-05-15T02:18:25.967505600Z,2025-05-15T02:18:38.424995800Z
Internet Computer,ic,1644,345,285,75,USD,5.604374100071877,-9.0039,-1.10138518,-5.08116626,19.15845287,14.26654066,-2.14709346,-22.09415786,2025-05-15T02:23:25.898499600Z,2025-05-15T02:23:38.187373Z
Internet Computer,ic,1644,345,285,75,USD,5.617182660883885,-8.6864,-0.69325783,-4.71189075,18.96578224,14.90605299,-2.46255238,-21.82096928,2025-05-15T02:28:25.949498100Z,2025-05-15T02:28:38.668714900Z
Internet Computer,ic,1644,345,285,75,USD,5.612005772873161,-8.3143,-0.60199853,-4.2206782,18.53462432,15.20320754,-2.73612281,-21.86417212,2025-05-15T02:33:25.985437700Z,2025-05-15T02:33:38.529907700Z
Internet Computer,ic,1644,345,285,75,USD,5.621229429797036,-8.0657,-0.16268267,-4.52967587,18.72475598,15.55675304,-2.6790254,-21.79497763,2025-05-15T02:38:26.002356500Z,2025-05-15T02:38:38.385774900Z
Internet Computer,ic,1644,345,285,75,USD,5.602044199943217,-7.9073,-0.19456779,-4.96298945,18.43100354,15.04545651,-3.04978962,-22.35300063,2025-05-15T02:43:25.999827400Z,2025-05-15T02:43:38.136043Z
Internet Computer,ic,1644,345,285,75,USD,5.60463722906879,-7.8736,0.31537884,-4.92211402,18.33173477,14.95113574,-2.92037055,-22.3529814,2025-05-15T02:48:26.009506800Z,2025-05-15T02:48:38.543529400Z
Internet Computer,ic,1644,345,285,75,USD,5.6343685150623735,-7.4501,0.93858946,-4.25123057,18.67435733,15.40828119,-2.08617685,-21.93424243,2025-05-15T02:53:26.062433500Z,2025-05-15T02:53:38.692228700Z
Internet Computer,ic,1644,345,285,75,USD,5.625813179930599,-7.5733,1.11092118,-4.25822337,18.54107261,15.19566144,-2.10016067,-22.08958175,2025-05-15T02:58:25.981492400Z,2025-05-15T02:58:38.872249200Z
Internet Computer,ic,1644,345,285,75,USD,5.618754114369146,-7.7078,0.93080882,-4.33516005,18.27699098,14.85509079,-2.16432527,-22.10334088,2025-05-15T03:03:26.035341900Z,2025-05-15T03:03:38.869162900Z
Internet Computer,ic,1644,345,285,75,USD,5.614332800257482,-7.8862,0.34058927,-3.90129781,18.0862051,14.75846022,-2.43253106,-22.28370612,2025-05-15T03:08:26.009308300Z,2025-05-15T03:08:38.748868200Z
Internet Computer,ic,1644,345,285,75,USD,5.616418819733222,-8.4686,0.27838303,-4.03325085,18.06795961,14.80433576,-2.47035771,-22.27837052,2025-05-15T03:13:26.040149500Z,2025-05-15T03:13:38.568345900Z
Internet Computer,ic,1644,345,285,75,USD,5.612041372252351,-8.6859,0.32078742,-4.3226357,17.90029609,14.72280679,-2.56023682,-22.39133704,2025-05-15T03:18:26.016224Z,2025-05-15T03:18:38.813849200Z
Internet Computer,ic,1644,345,285,75,USD,5.602371870775397,-8.617,-0.03572619,-4.26694099,17.80515403,14.43040211,-2.89819012,-22.44881147,2025-05-15T03:23:26.015239Z,2025-05-15T03:23:38.439130600Z
Internet Computer,ic,1644,345,285,75,USD,5.616505854563064,-8.9554,-0.01204886,-3.94042509,17.94088766,14.52363135,-2.8758335,-22.31701946,2025-05-15T03:28:26.122152500Z,2025-05-15T03:28:38.658603500Z
Internet Computer,ic,1644,345,285,75,USD,5.614353669620125,-8.5634,0.04183703,-3.80309828,17.96072299,14.38374972,-2.94435555,-22.29593009,2025-05-15T03:33:25.985675100Z,2025-05-15T03:33:38.541744Z
Internet Computer,ic,1644,345,285,75,USD,5.603059255552637,-9.3514,-0.323242,-4.37211881,17.7892473,13.87112922,-3.26938105,-22.50792625,2025-05-15T03:38:25.975039200Z,2025-05-15T03:38:38.546265900Z
Internet Computer,ic,1644,345,285,75,USD,5.607417719383846,-9.3886,0.09592069,-4.37764193,17.53198604,13.92492886,-3.2027888,-22.57094917,2025-05-15T03:43:25.953859Z,2025-05-15T03:43:38.686976600Z
Internet Computer,ic,1644,345,285,75,USD,5.602877418989381,-9.3874,-0.03139918,-4.48695965,17.12065609,13.78870066,-3.19573652,-22.67225469,2025-05-15T03:48:26.587678200Z,2025-05-15T03:48:38.867572700Z
Internet Computer,ic,1644,346,285,75,USD,5.579328866565428,-9.138,-0.97685567,-4.88177142,16.84589094,13.31515386,-3.54400619,-23.29372478,2025-05-15T03:53:25.960652Z,2025-05-15T03:53:38.606154600Z
Internet Computer,ic,1644,346,285,75,USD,5.572089275001641,-9.3746,-0.95495359,-5.09212728,16.45188446,13.21048882,-3.80747662,-23.45139514,2025-05-15T03:58:26.078632400Z,2025-05-15T03:58:38.763249500Z
Internet Computer,ic,1644,346,285,75,USD,5.57413292522722,-8.9668,-0.79414739,-5.31354254,16.20733962,13.2723707,-3.79545468,-23.39554086,2025-05-15T04:03:26.020769200Z,2025-05-15T04:03:38.910398900Z
Internet Computer,ic,1644,346,285,75,USD,5.580302402471951,-8.6116,-0.60613432,-4.99624238,15.9273972,13.53814716,-3.81328654,-23.40824216,2025-05-15T04:08:25.992845600Z,2025-05-15T04:08:38.776776100Z
Internet Computer,ic,1644,346,285,75,USD,5.57813590117484,-8.4386,-0.68162507,-4.90991103,15.87609448,13.47084621,-3.96744804,-23.27580052,2025-05-15T04:13:25.939448Z,2025-05-15T04:13:38.497315600Z
Internet Computer,ic,1644,346,285,75,USD,5.573867308144467,-8.2483,-0.68021708,-4.82146639,15.58598386,13.41652633,-3.94383381,-23.30199706,2025-05-15T04:18:25.961032300Z,2025-05-15T04:18:38.638752200Z
Internet Computer,ic,1644,346,285,75,USD,5.586757775275651,-7.8235,-0.27870509,-4.56335942,15.75873908,13.66964828,-3.74138173,-23.1345022,2025-05-15T04:23:26.011194400Z,2025-05-15T04:23:38.944850600Z
Internet Computer,ic,1644,346,285,75,USD,5.589509487045495,-7.9108,-0.48066125,-4.89413729,16.18963986,13.9499042,-3.68197068,-23.05697655,2025-05-15T04:28:25.964028100Z,2025-05-15T04:28:38.526357400Z
Internet Computer,ic,1644,346,284,75,USD,5.592739134612026,-8.0022,-0.38498706,-5.01169996,16.25772641,14.13558053,-3.56054454,-22.90429447,2025-05-15T04:33:26.048940800Z,2025-05-15T04:33:38.462615100Z
Internet Computer,ic,1644,346,284,75,USD,5.596216745069052,-7.7594,-0.24093326,-4.89981705,16.38540674,14.19119456,-3.32264462,-22.91573881,2025-05-15T04:38:26.179080300Z,2025-05-15T04:38:38.504502400Z
Internet Computer,ic,1644,346,284,75,USD,5.584766541906696,-7.8076,-0.40395024,-5.46192167,16.2911069,14.03385828,-3.80524633,-22.92094078,2025-05-15T04:43:26.017131300Z,2025-05-15T04:43:38.468671Z
Internet Computer,ic,1644,346,284,75,USD,5.5666049922122465,-8.0509,-0.64738926,-5.92532111,16.15990863,13.6553037,-4.20950412,-23.16001069,2025-05-15T04:48:26.414729300Z,2025-05-15T04:48:38.479075300Z
Internet Computer,ic,1644,346,284,75,USD,5.566175343337746,-7.7727,-0.23575458,-6.02912162,16.38924658,13.75152078,-4.24518705,-22.99656247,2025-05-15T04:53:25.979898500Z,2025-05-15T04:53:38.646294800Z
Internet Computer,ic,1644,346,284,75,USD,5.5715825429305355,-7.7574,-0.00909411,-6.10294616,16.59611846,13.62513777,-4.19174528,-22.89966499,2025-05-15T04:58:26.012884100Z,2025-05-15T04:58:38.629123500Z
Internet Computer,ic,1644,346,284,75,USD,5.577840422635922,-7.9681,0.06651254,-6.32531862,16.6336022,13.70482915,-4.0876759,-22.78180976,2025-05-15T05:03:25.941490800Z,2025-05-15T05:03:38.726428300Z
Internet Computer,ic,1644,346,284,75,USD,5.571489619627356,-8.6383,-0.15792662,-6.95148756,16.18514387,13.47772117,-4.2219592,-22.77044794,2025-05-15T05:08:26.042873Z,2025-05-15T05:08:38.770649100Z
Internet Computer,ic,1644,346,284,75,USD,5.563105158196959,-9.3105,-0.26945817,-7.02662063,16.01798864,13.32014743,-4.3732387,-22.90258186,2025-05-15T05:13:25.976016600Z,2025-05-15T05:13:38.818195100Z
Internet Computer,ic,1644,346,284,75,USD,5.552060969391658,-10.4485,-0.39122458,-6.98394147,15.94941365,12.92025969,-4.58773213,-23.08233774,2025-05-15T05:18:26.010304900Z,2025-05-15T05:18:38.689949500Z
Internet Computer,ic,1644,346,284,75,USD,5.550080962275661,-11.4361,-0.65649549,-6.85644659,16.14518482,13.03455636,-4.85635276,-23.25092981,2025-05-15T05:23:25.999967600Z,2025-05-15T05:23:38.806169100Z
Internet Computer,ic,1644,346,284,75,USD,5.55422108089722,-11.6138,-0.63133279,-6.72519518,16.21540415,13.23356251,-4.84421479,-23.17317772,2025-05-15T05:28:25.978613400Z,2025-05-15T05:28:38.551297400Z
Internet Computer,ic,1644,346,284,75,USD,5.567955686888445,-12.2616,-0.44313613,-6.22635652,16.45985667,13.63296655,-4.63399571,-22.94107824,2025-05-15T05:33:25.994574500Z,2025-05-15T05:33:38.700874300Z
Internet Computer,ic,1644,346,284,75,USD,5.5516100843782485,-12.8019,-0.8011433,-6.4937711,16.20200142,13.40130098,-5.10246574,-23.05975616,2025-05-15T05:38:26.005327400Z,2025-05-15T05:38:38.629985400Z
Internet Computer,ic,1644,346,284,75,USD,5.541101791262068,-12.9667,-0.78185454,-6.71049634,16.04022528,12.77416924,-5.27572463,-23.19274004,2025-05-15T05:43:26.007323500Z,2025-05-15T05:43:38.817600Z
Internet Computer,ic,1644,346,284,75,USD,5.5522164970355385,-13.2536,-0.25847883,-6.57934681,16.19875523,13.07328121,-4.98674135,-23.02154644,2025-05-15T05:48:25.998020200Z,2025-05-15T05:48:38.844420300Z
Internet Computer,ic,1644,346,284,75,USD,5.530936300333847,-14.1571,-0.63309258,-7.18529988,15.78430346,12.92570347,-5.44945126,-23.22250315,2025-05-15T05:53:25.977350400Z,2025-05-15T05:53:38.916366400Z
Internet Computer,ic,1644,346,284,75,USD,5.52733660957892,-15.0561,-0.79413583,-7.36502439,15.70353322,12.90851845,-5.65499255,-23.29926703,2025-05-15T05:58:25.962515900Z,2025-05-15T05:58:38.842648400Z
Internet Computer,ic,1644,346,284,75,USD,5.529074123286117,-15.3169,-0.87428638,-7.26888929,15.72972668,13.08336602,-5.56926793,-23.2998977,2025-05-15T06:03:25.958172400Z,2025-05-15T06:03:38.836073600Z
Internet Computer,ic,1644,346,284,75,USD,5.545910016596223,-15.278,-0.45911605,-6.67494019,16.11159437,13.37266548,-5.17837764,-23.11601827,2025-05-15T06:08:25.999773600Z,2025-05-15T06:08:38.883734700Z
Internet Computer,ic,1644,346,284,75,USD,5.538441119352521,-14.7932,-0.44335022,-6.7193841,15.99310324,13.48453543,-5.38297089,-23.30447826,2025-05-15T06:13:25.973751200Z,2025-05-15T06:13:38.526093800Z
Internet Computer,ic,1644,346,284,75,USD,5.544055613228822,-14.6145,-0.14418711,-6.67104326,16.14110366,13.58637434,-5.3649622,-23.20428421,2025-05-15T06:18:25.982697300Z,2025-05-15T06:18:38.935773600Z
Internet Computer,ic,1644,346,284,75,USD,5.528251451821435,-14.695,-0.39331878,-6.79482313,15.83623453,13.19755059,-5.53502897,-23.31533121,2025-05-15T06:23:26.047292800Z,2025-05-15T06:23:38.785250300Z
Internet Computer,ic,1644,346,284,75,USD,5.531619623063571,-14.6419,-0.40692399,-6.62668255,15.92406759,13.24594982,-5.32219484,-23.24982381,2025-05-15T06:28:26.014414400Z,2025-05-15T06:28:39.395998Z
Internet Computer,ic,1644,346,283,75,USD,5.523102622109501,-14.6417,-0.80555714,-6.8381976,15.75890033,13.02284185,-5.42120749,-23.27950085,2025-05-15T06:33:25.978932900Z,2025-05-15T06:33:38.968337600Z
Internet Computer,ic,1644,346,283,75,USD,5.49405518087659,-14.61,-1.03672453,-7.48190792,15.16468842,12.34202153,-5.97204823,-23.60623477,2025-05-15T06:38:26.032526200Z,2025-05-15T06:38:38.654234500Z
Internet Computer,ic,1644,346,283,75,USD,5.486171251308264,-14.7716,-0.99132884,-7.62684289,14.95072921,12.19282706,-6.16886744,-23.59288626,2025-05-15T06:43:26.077198500Z,2025-05-15T06:43:38.821301400Z
Internet Computer,ic,1644,346,283,75,USD,5.4852014896864,-14.6014,-1.20699557,-7.72757971,14.90653522,12.08762321,-6.16307268,-23.65849321,2025-05-15T06:48:25.993050700Z,2025-05-15T06:48:38.592750Z
Internet Computer,ic,1644,346,283,75,USD,5.494008014060669,-14.3905,-0.6676679,-7.52030214,15.07224155,11.88510111,-5.95819542,-23.64255155,2025-05-15T06:53:25.993749Z,2025-05-15T06:53:38.808806400Z
Internet Computer,ic,1644,346,283,75,USD,5.497427212971539,-14.1282,-0.5411177,-7.42786198,15.04406396,12.16416958,-5.85743974,-23.73024055,2025-05-15T06:58:26.007036Z,2025-05-15T06:58:38.949039500Z
